CommentID||RecipeID||Classification
118648918||1021174||1, 5
118735307||1021174||1, 5
125525920||1021174||1, 3
125582690||1021174||1, 5
125661254||1021174||1, 5
125700961||1021174||1, 5
125775025||1021174||1, 5
125874145||1021174||1, 5
125875968||1021174||1, 4, 5
135136608||1021174||1, 5
107845536||1021174||1, 5
108131059||1021174||1, 5
125382616||1021174||1, 5
125561799||1021174||1, 5
125581289||1021174||1, 5
128042044||1021174||1, 3
133963347||1021174||1, 2, 5
134574058||1021174||1, 5
112676823||1022131||4, 5
112736171||1022131||1, 5
112774224||1022131||1, 5
112662844||1022131||4, 5
112677162||1022131||1, 4, 5
112662581||1022131||1, 5
112677569||1022131||1, 5
113400234||1022131||1, 2, 5
112689079||1022131||4, 1, 5
112873776||1022131||1, 4, 5
112670490||1022131||2, 5
112697075||1022131||1, 5
113906696||1022131||4, 5
112679625||1022131||1, 5
112675980||1022131||1, 5
112861415||1022131||4, 1
113400077||1022131||3, 5
112676775||1022131||1, 5
112707825||1022131||1, 3, 4, 5
113444971||1022131||1, 5
112761726||1022131||1, 5
112756928||1022131||1, 5
120056384||1022131||1, 5
115489895||1022131||1, 5
117653733||1022131||1, 5
113559337||1022131||1, 5
113853093||1022131||1, 5
113300073||1022131||1, 2, 3, 4, 5
114240414||1022131||1, 5
130611844||1022131||1, 2, 5
113589605||1022131||1, 5
130468424||1022131||1, 3, 5
130661203||1022131||1, 5
134008632||1022131||1, 5
123920544||1022131||1, 5
136131019||1022131||1, 3, 4
102673540||1020486||3, 5
102682493||1020486||1, 5
102781078||1020486||1, 5
102687266||1020486||1, 5
102694767||1020486||1, 5
102776067||1020486||1, 5
102795689||1020486||2, 3, 4
102828034||1020486||1, 5
102757363||1020486||1, 5
102777248||1020486||1, 5
102709418||1020486||1, 5
102693162||1020486||1, 5
102718157||1020486||1, 5
102783192||1020486||1, 5
102681494||1020486||1, 5
102783903||1020486||1, 5
102731303||1020486||2, 5
102772460||1020486||2, 5
102893063||1020486||1, 5
102763582||1020486||1, 5
102775062||1020486||1, 5
102774294||1020486||1, 5
102752319||1020486||1, 5
102930745||1020486||1, 5
102776769||1020486||2, 5
102674990||1020486||1, 5
102968834||1020486||1, 5
102930341||1020486||1, 5
102823569||1020486||1, 5
102783514||1020486||1, 5
104082103||1020486||1, 5
102898985||1020486||1, 5
102903240||1020486||1, 2, 5
104029412||1020486||1, 5
107032596||1020486||1, 5
102777468||1020486||3, 5
102792684||1020486||3, 5
102931009||1020486||1, 5
103078002||1020486||1, 5
102728005||1020486||5
102796565||1020486||1, 5
102750343||1020486||1, 5
102785724||1020486||1, 5
102935615||1020486||1, 5
102791611||1020486||1, 5
102775745||1020486||3, 5
103098635||1020486||1, 5
108839766||1020486||1, 3
102836774||1020486||1, 5
102770212||1020486||2, 3
104044827||1020486||1, 5
102930258||1020486||4, 1, 5
103504476||1020486||1, 5
104684410||1020486||1, 5
109772889||1020486||1, 5, 4
102785546||1020486||1, 5
102792946||1020486||1, 5
103381883||1020486||1, 5
104626689||1020486||1, 5
109468822||1020486||1, 5
102806601||1020486||1, 5
102910177||1020486||1, 5
102929995||1020486||1, 5
102930278||1020486||1, 5
102931024||1020486||1, 5
102947067||1020486||5
103017003||1020486||1, 5
103046082||1020486||1, 5
103129897||1020486||1, 5
102932803||1020486||1, 5
103098735||1020486||1, 5
103907859||1020486||1, 3, 5
115275093||1020486||1, 5
102842410||1020486||1, 5
102979770||1020486||5
103454908||1020486||1, 5
103786817||1020486||1, 5
103903841||1020486||1, 5
104087054||1020486||1, 5
104106901||1020486||1, 5
104140572||1020486||1, 5
104425336||1020486||1, 5
104433477||1020486||1, 5
104655289||1020486||5
104884367||1020486||1, 5
106928377||1020486||1, 5
109041534||1020486||5
114642945||1020486||1, 5
116866615||1020486||1, 5
102802017||1020486||1, 5
102942785||1020486||1, 5
102946979||1020486||1, 5
102963884||1020486||5
103654778||1020486||1, 5
103711679||1020486||1, 5
104483963||1020486||1, 5
104522993||1020486||1, 5
104598542||1020486||5
105950023||1020486||1, 5
106792480||1020486||1, 5
115871691||1020486||1, 5
102793654||1020486||1, 5
102801662||1020486||1, 5
102822250||1020486||1, 5
102950679||1020486||1, 5
102950911||1020486||5
102967865||1020486||1, 5
102970672||1020486||1, 3, 5
102990098||1020486||1, 5
103039807||1020486||1, 5
103492225||1020486||3, 5
104033653||1020486||1, 5
104053803||1020486||1, 5
104112032||1020486||1, 5
104512349||1020486||1, 3, 5
105002300||1020486||5
108710026||1020486||1, 5
109703602||1020486||1, 5
109792895||1020486||1, 5
110199291||1020486||1, 5
110547453||1020486||1, 5
110693347||1020486||5
116301418||1020486||1, 5
119076680||1020486||1, 5
121201316||1023609||1, 5
121173821||1023609||1, 5
121200308||1023609||1, 5
121208149||1023609||1, 5
121175222||1023609||1, 5
121213004||1023609||1, 3, 4
121216458||1023609||1, 2, 5
121335087||1023609||1, 5
121218483||1023609||1, 5
121191486||1023609||1, 5
121322975||1023609||1, 5
121300928||1023609||1, 2, 5
121179731||1023609||1, 2, 4, 5
121215900||1023609||1, 2, 5
121211991||1023609||1, 5
121317511||1023609||1, 5
121573855||1023609||1, 5
121300466||1023609||1, 5
121217604||1023609||1, 5
121178321||1023609||1, 5
121177578||1023609||1, 5
121267329||1023609||1, 5
122081699||1023609||1, 5
121278111||1023609||1, 5
121561627||1023609||1, 2
122258034||1023609||1, 5
121209972||1023609||1, 5
121218435||1023609||1, 3, 4
121246819||1023609||1, 2, 5
121259302||1023609||1, 3
121323402||1023609||None
121206272||1023609||1, 5
122710805||1023609||1, 2, 5
129604101||1023609||1, 5
129653598||1023609||1, 5
130263492||1023609||1, 2, 5
121205907||1023609||1, 5
121410448||1023609||None
121918295||1023609||1, 2, 5
130165279||1023609||1, 5
130179581||1023609||1, 5
135975328||1023609||1, 5
132227035||1023609||1, 5, 3
127881346||1023609||1, 5
130441348||1023609||1, 5
130799357||1023609||1, 5
136062221||1023609||1, 5
136250735||1023609||1, 5
17001635||12197||1, 5
17410525||12197||1, 5
16806439||12197||1, 3, 4
18582317||12197||5
18896234||12197||1, 5
17419048||12197||1, 5
22067412||12197||1, 5
22630981||12197||1, 5
16209208||12197||3, 4
17412102||12197||1, 5
17330060||12197||4, 5
17309933||12197||1, 5
17300508||12197||1, 5
17308650||12197||1, 5
17611948||12197||1, 5
17334026||12197||1, 5
17656423||12197||1, 5
17954557||12197||1, 5
15084883||12197||1, 3, 5
17508323||12197||1, 5
14829883||12197||1, 5
16962483||12197||1, 5
23972153||12197||1, 5
25857105||12197||1, 5
15779341||12197||1, 5
16287303||12197||1, 2, 5
16023825||12197||1, 5
15472253||12197||1, 5
24186335||12197||1, 5
15849677||12197||1, 5
28183987||12197||1, 5
24376329||12197||1, 5
18494139||12197||1, 5
17668805||12197||1, 5
25554682||12197||1, 5
26985343||12197||1, 5
29582452||12197||1, 5
16081256||12197||1, 5
14590511||12197||1, 4, 5
15535846||12197||1, 5
28395429||12197||1, 5
16879224||12197||1, 5
17487395||12197||4, 5
16347140||12197||5
17093071||12197||1, 5
29496718||12197||1, 5
29960957||12197||1, 5
17483165||12197||1, 5
18598398||12197||1, 5
30454233||12197||1, 5
17258377||12197||1, 5
17180691||12197||1, 5
17260739||12197||1, 5
17171133||12197||1, 5
22395002||12197||1, 5
30860791||12197||1, 3, 4, 5
100104987||12197||1, 5
109000093||12197||1, 5
21688624||12197||1, 5
25353813||12197||1, 5
28164392||12197||1, 5
29585002||12197||1, 5
29772216||12197||1, 5
18177103||12197||1, 5
21619318||12197||1, 5
29870297||12197||1, 5
17528060||12197||4, 5
19157933||12197||1, 5
20966340||12197||1, 5
21431255||12197||1, 5
22394669||12197||1, 5
26562801||12197||1, 5
104401135||12197||1, 5
15081339||12197||1, 3
16806896||12197||1, 5
110844129||12197||1, 3, 5
15110438||12197||5
15588721||12197||1, 5
25374525||12197||5
106129854||12197||1, 2, 5
15869238||12197||1, 5
23695210||12197||1, 5
23718533||12197||1, 5
29787177||12197||1, 5
30454282||12197||1, 5
106256135||12197||3, 5
106837615||12197||5
117891888||12197||1, 5
13975133||12197||1, 5
14811893||12197||1, 5
17094025||12197||1, 3, 4, 5
22574754||12197||1, 5
24959634||12197||1, 3, 4, 5
26203838||12197||1, 5
26653436||12197||1, 5
31426023||12197||1, 5
100185248||12197||1, 4, 5
111960374||12197||1, 5
112674614||12197||1, 5
27714028||12197||1, 5
30288575||12197||1, 5
106545864||12197||1, 5
14340184||12197||1, 5
16367887||12197||1, 5
17312597||12197||1, 5
17890795||12197||1, 5
25164415||12197||1, 5
26206835||12197||1, 5
29945527||12197||1, 5
31352427||12197||5
31360532||12197||1, 5
106665831||12197||1, 5
107213320||12197||1, 5
109004875||12197||1, 5
111673897||12197||1, 5
113131581||12197||1, 5
19069065||12197||1, 5
21562783||12197||1, 5
22173683||12197||4, 5
23582354||12197||1, 5
29501010||12197||2, 5
29748848||12197||1, 5
30804488||12197||1, 5
107088147||12197||1, 5
107224002||12197||1, 5
110851281||12197||1, 5
112844400||12197||1, 5
116428918||12197||1, 5
118558511||12197||1, 5
118598456||12197||1, 5
122166955||12197||1, 5
14485321||12197||1, 5
15096815||12197||1, 5
16413812||12197||3, 4
17042221||12197||3, 5
17107641||12197||1, 5
17808793||12197||1, 5
19540316||12197||1, 5
21033842||12197||1, 5
21528790||12197||1, 3, 5
22553510||12197||1, 5
22582074||12197||1, 5
25058572||12197||1, 5
25413301||12197||1, 5
25558314||12197||1, 5
26823674||12197||1, 4
27761396||12197||3, 4
30253009||12197||1, 5
30254395||12197||1, 2, 5
30321713||12197||3, 5
102994422||12197||1, 5
107089927||12197||3, 4
110854049||12197||1, 5
115677254||12197||1, 5
115790739||12197||1, 5
116067078||12197||3, 5
118322605||12197||1, 5
118528736||12197||1, 5
118547582||12197||1, 5
120392837||12197||1, 5
124227648||12197||1, 5
128203993||12197||1, 5
22886032||12197||The comment "Wipe it off." does not clearly fit into any of the provided themes. It appears to be a vague or incomplete statement without context related to personalization, health, community, culture, or recipe evolution. Therefore, it does not align with any specific theme. 

If you have more context or additional comments, I would be happy to help classify those!
25647144||12197||1, 5
25947708||12197||5
27304361||12197||1, 5
28198953||12197||1, 2, 5
111083978||12197||1, 5
111471579||12197||1, 5
111663270||12197||1, 5
111671631||12197||1, 5
113057982||12197||1, 5
114496375||12197||1, 5
115887323||12197||1, 5
116193999||12197||1, 5
116901054||12197||1, 3, 5
118500907||12197||1, 5
118514386||12197||1, 5
118784640||12197||1, 5
118789745||12197||1, 5
121199396||12197||1, 5
122206424||12197||3, 5
122321782||12197||1, 5
128934509||12197||1, 5
129676760||12197||1, 5
135692275||12197||1, 5
102943919||1020515||1, 5
103585071||1020515||3, 5
103077119||1020515||1, 5
104366444||1020515||4, 5
103075333||1020515||1, 5
107222988||1020515||1, 5
104314759||1020515||1, 5
107265388||1020515||1, 5
103043606||1020515||1, 5
104969980||1020515||1, 5
102947270||1020515||1, 4, 5
103582752||1020515||4, 5
103042117||1020515||1, 5
103604118||1020515||1, 4, 5
115584980||1020515||1, 5
102946064||1020515||5
103228413||1020515||1, 4
106470850||1020515||1, 2, 5
103194139||1020515||4, 5
107409418||1020515||1, 5
104028795||1020515||1, 5
106225975||1020515||1, 5
102938290||1020515||1, 4, 5
102945939||1020515||1, 5
103404571||1020515||None
103950346||1020515||1, 5
103074974||1020515||1, 5
102990265||1020515||2, 5
105011532||1020515||3, 5
103583297||1020515||5
103651272||1020515||1, 5
109892291||1020515||1, 5
109898230||1020515||1, 5
108714565||1020515||1, 2, 3
105647399||1020515||1, 5
107396733||1020515||1, 4, 5
103157844||1020515||1, 5
105057656||1020515||1, 5
103895952||1020515||1, 5
109666974||1020515||4, 5
105643388||1020515||1, 5
120088494||1020515||1, 2, 3
107938968||1020515||1, 5
106964711||1020515||1, 5
103709929||1020515||1, 2, 5
110345747||1020515||1, 5
102990043||1020515||5
107267284||1020515||4, 5
107288724||1020515||1, 5
103737114||1020515||1, 5
110860807||1020515||1, 5
107230365||1020515||1, 5
107262323||1020515||1, 5
103468596||1020515||5
107273257||1020515||1, 5
103089779||1020515||1, 5
103655987||1020515||5
103820122||1020515||5
105646878||1020515||3, 4
109891688||1020515||1, 5
103212712||1020515||5
114009342||1020515||1, 5
103069485||1020515||1, 5
108053471||1020515||1, 2, 5
115657866||1020515||1, 2, 5
106560342||1020515||1, 5
109331007||1020515||1, 5
109891667||1020515||2, 4
110835544||1020515||1, 5
120414875||1020515||1, 5
105967089||1020515||1, 5
107257064||1020515||1, 5
107482196||1020515||1, 5
109892672||1020515||1, 5
110790451||1020515||4, 1, 5
111579833||1020515||1, 5
113318639||1020515||1, 5
114898348||1020515||1, 5
128818556||1020515||1, 5
128822815||1020515||5
103043743||1020515||5
109152690||1020515||1, 5
109201925||1020515||1, 5
109891796||1020515||1, 3
109958804||1020515||1, 5
110787734||1020515||1, 5
114587319||1020515||1, 5
115364582||1020515||1, 5
115591794||1020515||1, 5
121089267||1020515||1, 5
121348667||1020515||5
121613022||1020515||1, 5
128644647||1020515||1, 5
106380247||1020515||1, 5
106946655||1020515||1, 5
107264233||1020515||1, 5
107701686||1020515||1, 3, 5
110247316||1020515||1, 5
114004950||1020515||5
115365348||1020515||1, 5
115397177||1020515||1, 5
120438437||1020515||1, 5
120473268||1020515||1, 5
121297880||1020515||1, 5
103075992||1020515||5
106183472||1020515||1, 3, 4, 5
109943599||1020515||1, 5
109957150||1020515||1, 5
112198297||1020515||3
113621444||1020515||5
114004417||1020515||1, 5
114188693||1020515||1, 2, 5
115630605||1020515||1, 5
115668354||1020515||5
117808836||1020515||1, 5
118567001||1020515||1, 2, 5
119402791||1020515||1, 5
121231104||1020515||1, 5
121256085||1020515||5
121256127||1020515||3, 5
121401692||1020515||5
127768634||1020515||1, 5
128651293||1020515||2, 5
128825965||1020515||4, 5
128827252||1020515||1, 5
103183987||1020515||1, 5
106966772||1020515||5
110892547||1020515||1, 5
114598060||1020515||1, 4, 5
114603478||1020515||4, 5
119472824||1020515||1, 5
121249951||1020515||1, 5
121720614||1020515||1, 5
122251702||1020515||1, 5
122728966||1020515||1, 5
123581404||1020515||1, 5
124993422||1020515||4, 5
128603148||1020515||4, 5
128631695||1020515||1, 5
128651004||1020515||1, 5
128818257||1020515||1, 5
128819616||1020515||1, 5
128820156||1020515||1, 5
128821253||1020515||1, 5
128826854||1020515||1, 5
128827988||1020515||1, 5
128828450||1020515||1, 5
128834442||1020515||1, 5
128877511||1020515||1, 5
128958145||1020515||1, 5
128990944||1020515||1, 2, 5
129164177||1020515||1, 5
129853331||1020515||1, 5
18953849||1014721||4, 3
17402426||1014721||4, 5
21755813||1014721||1, 5
15925113||1014721||4, 5
17221680||1014721||1, 5
23594439||1014721||1, 5
17637859||1014721||1, 5
17400515||1014721||1, 5
16731694||1014721||4, 5
16018118||1014721||1, 4
16659172||1014721||1, 4, 5
16404513||1014721||1, 5
17309462||1014721||4, 5
16951668||1014721||1, 4, 5
17152495||1014721||1, 5, 4
15727627||1014721||1, 5
16524170||1014721||1, 5
17563347||1014721||4, 1, 5
15848059||1014721||1, 4, 5
16101886||1014721||1, 5
100162696||1014721||1, 5
16067397||1014721||1, 5
16067226||1014721||1, 5
17072388||1014721||4, 1
17314759||1014721||1, 5
31531602||1014721||1, 5
100298970||1014721||1, 5
18847581||1014721||1, 5
17318162||1014721||1, 5
16216055||1014721||1, 5
16307650||1014721||1, 5
30721326||1014721||1, 5
16070711||1014721||1, 5
30250256||1014721||1, 4, 5
15728109||1014721||1, 5
27847630||1014721||1, 5
17316095||1014721||4, 5
17398698||1014721||1, 5
31019802||1014721||1, 5
27143197||1014721||4, 5
30255108||1014721||4, 5
17162390||1014721||1, 5
17243692||1014721||1, 5
29768200||1014721||1, 5
30224520||1014721||1, 5
31250609||1014721||1, 5
16956243||1014721||1, 4, 5
17252770||1014721||1, 2, 5
25621827||1014721||1, 4, 5
16607076||1014721||1, 5
17076951||1014721||4
29686430||1014721||4, 5
16067609||1014721||1, 5
16142186||1014721||1, 5
17054658||1014721||1, 4, 5
23105396||1014721||4, 5
29101757||1014721||1, 5
30157432||1014721||1, 5
29972787||1014721||4, 5
31094090||1014721||1, 5
31530766||1014721||1, 5
15087746||1014721||1, 5
16853711||1014721||1, 4, 5
17259429||1014721||1, 5
28708809||1014721||1, 5
29769290||1014721||1, 5
100147208||1014721||5
15474716||1014721||1, 5
21055868||1014721||1, 5
21847647||1014721||1, 3, 4, 5
23818122||1014721||4, 5
25725429||1014721||1, 5
29195471||1014721||1, 5
17309222||1014721||4
17316781||1014721||1, 5
17325245||1014721||1, 5
19283465||1014721||1, 5
30253919||1014721||1, 5
16071503||1014721||1, 4, 5
16076555||1014721||1, 5
17163367||1014721||1, 5
17262251||1014721||1, 5
17767445||1014721||1, 5
22317078||1014721||1, 5
28457294||1014721||1, 5
29975230||1014721||1, 5
30151825||1014721||1, 5
30249974||1014721||1, 5
31500555||1014721||1, 5
100028766||1014721||1, 5
15727781||1014721||1, 5
15735154||1014721||1, 5
16139388||1014721||1, 5
16302309||1014721||1, 5
16319750||1014721||1, 5
16600257||1014721||1, 5
17101440||1014721||1, 5
17337703||1014721||1, 5
17395909||1014721||1, 5
17402572||1014721||1, 5
17688352||1014721||1, 5
19893188||1014721||1, 5
29397546||1014721||1, 5
29767264||1014721||1, 4, 5
29862366||1014721||1, 5
30250565||1014721||1, 5
30456554||1014721||1, 5
30833566||1014721||1, 5
30996873||1014721||1, 5
100116977||1014721||1, 5
14382972||1014721||1, 5
16936152||1014721||1, 5
17399762||1014721||1, 5
17793827||1014721||4, 5
25188350||1014721||1, 5, 4
27636910||1014721||1, 4, 5
29911236||1014721||1, 5
30025468||1014721||1, 5
31205817||1014721||1, 5
31492357||1014721||1, 5
100109582||1014721||1, 5
100233348||1014721||1, 5
100319991||1014721||1, 5
100356764||1014721||1, 5
117288093||1014721||1, 5
14800562||1014721||1, 5
15740091||1014721||1, 5
16020041||1014721||1, 2, 3, 5
16097479||1014721||1, 5
16422472||1014721||1, 5
17245312||1014721||1, 5
17317350||1014721||1, 5
17442229||1014721||5
17563369||1014721||1, 5
17678809||1014721||1, 5
17747671||1014721||1, 5
17804963||1014721||4, 5
21033143||1014721||1, 5
21300438||1014721||1, 5
24097386||1014721||1, 5
24961062||1014721||1, 4, 5
26062287||1014721||1, 5
28484483||1014721||1, 5, 4
28732406||1014721||1, 5
28827595||1014721||1, 5
29010497||1014721||1, 5
29036283||1014721||1, 5
29089049||1014721||1, 4, 5
29444322||1014721||1, 5
29887358||1014721||1, 5
29934230||1014721||1, 5
30232523||1014721||1, 4, 5
30299020||1014721||5
30573560||1014721||1, 2, 5
30774890||1014721||1, 5
30775471||1014721||1, 5
30879232||1014721||1, 5
100450792||1014721||1, 5
104077519||1014721||1, 5
108463389||1014721||1, 5
112095550||1014721||1, 5
116166058||1014721||5
117124329||1014721||1, 5
118080735||1014721||1, 5
121019669||1014721||1, 3, 5
14863719||1014721||1, 5
14864456||1014721||1, 5
14916797||1014721||1, 5
15106472||1014721||1, 5
15865818||1014721||1, 5
15871466||1014721||1, 5
16066315||1014721||1, 5
16134119||1014721||1, 5
16167899||1014721||1, 5
16173471||1014721||1, 5
16347730||1014721||1, 5
16897126||1014721||1, 5
16956240||1014721||4, 5
17074389||1014721||1, 5
17315309||1014721||1, 5
17347071||1014721||1, 5
17394853||1014721||1, 5
17435981||1014721||1, 3, 5
17436553||1014721||1, 5
17530750||1014721||1, 5
17563216||1014721||1, 5
17563364||1014721||1, 5
18388847||1014721||1, 2, 5
21071894||1014721||1, 5
22329940||1014721||1, 5
22377443||1014721||1, 5
22988838||1014721||1, 5
24638405||1014721||4, 5
25172831||1014721||4, 3
25172858||1014721||4, 3
26455921||1014721||1, 5
26981249||1014721||1, 5
27008125||1014721||1, 5
27078523||1014721||1, 5
27231187||1014721||1, 5
27377019||1014721||1, 5
27400697||1014721||1, 5
28117431||1014721||1, 5
28557407||1014721||1, 5
